id|nct_id|name|downcase_name
294010762|NCT06801769|Pancreatic Steatosis|pancreatic steatosis
294010763|NCT06801769|Metabolic Syndrome X|metabolic syndrome x
294010764|NCT06801769|Diabetes Mellitus|diabetes mellitus
294010949|NCT06137963|PreDiabetes|prediabetes
294011019|NCT05209997|Overweight|overweight
294011020|NCT05209997|Obesity|obesity
294011048|NCT04439019|Obesity|obesity
294011049|NCT04439019|Osteo Arthritis Knee|osteo arthritis knee
294011050|NCT04439019|Osteoarthritis, Hip|osteoarthritis, hip
294011191|NCT06192940|Diabetes|diabetes
294011198|NCT06500130|Gastroparesis|gastroparesis
294011199|NCT06500130|Functional Dyspepsia|functional dyspepsia
294011200|NCT06500130|Chronic Nausea and Vomiting Syndrome|chronic nausea and vomiting syndrome
294011201|NCT06500130|Healthy|healthy
294011210|NCT03070106|Diabetes|diabetes
294011211|NCT03070106|Type 2 Diabetes|type 2 diabetes
294011212|NCT03070106|Type 2 Diabetes Treated with Insulin|type 2 diabetes treated with insulin
293575691|NCT01582451|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294011372|NCT06279780|Obesity Adult Onset|obesity adult onset
294011403|NCT05775497|Obesity|obesity
294011417|NCT06300047|Type 1 Diabetes|type 1 diabetes
294011508|NCT05467345|Diabetes Mellitus|diabetes mellitus
294011538|NCT05601804|Obesity|obesity
294011539|NCT05601804|Food Insecurity|food insecurity
294011540|NCT05601804|Food Security|food security
294011541|NCT05601804|Body Weight|body weight
294011572|NCT03479671|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294011573|NCT03479671|Insulin Resistance|insulin resistance
294011574|NCT03479671|Insulin Sensitivity|insulin sensitivity
294011629|NCT04858321|Type2 Diabetes|type2 diabetes
294011634|NCT05006872|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294011649|NCT05560971|PreDiabetes|prediabetes
294011650|NCT05560971|Insulin Resistance|insulin resistance
294011651|NCT05560971|Overweight|overweight
294011652|NCT05560971|Obesity|obesity
294011822|NCT05606731|Childhood Obesity|childhood obesity
294011860|NCT02459106|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
294011946|NCT04564742|Acute Myocardial Infarction|acute myocardial infarction
294011947|NCT04564742|Heart Failure|heart failure
294011960|NCT04473430|End-Stage Renal Disease|end-stage renal disease
294011961|NCT04473430|Type 2 Diabetes|type 2 diabetes
294011973|NCT06422325|Type 1 Diabetes|type 1 diabetes
294012089|NCT04044794|Overweight and Obesity|overweight and obesity
293575935|NCT03240874|Diabetes Mellitus in Pregnancy|diabetes mellitus in pregnancy
294012094|NCT06254261|Obesity|obesity
294012126|NCT05356104|Cerebral Small Vessel Disease|cerebral small vessel disease
294012171|NCT03720197|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293575968|NCT00370617|Chronic Hepatitis C|chronic hepatitis c
293575969|NCT00370617|Insulin Resistance|insulin resistance
293575970|NCT05768685|Obesity|obesity
294012317|NCT05081037|Gestational Diabetes|gestational diabetes
294012318|NCT05081037|Glucose Metabolism Disorders|glucose metabolism disorders
294012319|NCT05081037|Metabolic Disease|metabolic disease
294012325|NCT03135730|ROHHAD|rohhad
294012326|NCT03135730|Rapid-Onset Obesity with Hypothalamic Dysfunction, Hypoventilation & Autonomic Dysregulation|rapid-onset obesity with hypothalamic dysfunction, hypoventilation & autonomic dysregulation
294012327|NCT05639478|Diabetes; Neuropathy, Polyneuropathy (Manifestation)|diabetes; neuropathy, polyneuropathy (manifestation)
294012354|NCT05302596|Obesity|obesity
294012355|NCT05302596|Aging|aging
294012364|NCT04891575|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294012365|NCT04891575|Cardiovascular Diseases|cardiovascular diseases
294012476|NCT04461405|Type II Diabetes|type ii diabetes
294012477|NCT04461405|Primary Health Care|primary health care
294012478|NCT04461405|Behavioral Health|behavioral health
294012619|NCT06577584|Type 2 Diabetes|type 2 diabetes
294012657|NCT05222451|Asthma|asthma
294012658|NCT05222451|Obesity|obesity
294012705|NCT06802302|Childhood Obesity Pevention|childhood obesity pevention
294012747|NCT03958838|Type2 Diabetes|type2 diabetes
294012748|NCT03958838|PreDiabetes|prediabetes
294012752|NCT05662189|Type1diabetes|type1diabetes
294012753|NCT05662189|Type2diabetes|type2diabetes
294012754|NCT05662189|Pre Diabetes|pre diabetes
294012755|NCT05662189|Hyperinsulinism|hyperinsulinism
294012820|NCT05553145|Type 2 Diabetes|type 2 diabetes
294012885|NCT03761446|Type 2 Diabetes|type 2 diabetes
294012886|NCT03761446|Muscle Atrophy|muscle atrophy
294012887|NCT03761446|Aging|aging
294012888|NCT03761446|Sedentary Behavior|sedentary behavior
294012889|NCT03761446|Pre-diabetes|pre-diabetes
294012911|NCT06494722|Type 1 Diabetes|type 1 diabetes
294012931|NCT04476160|Obesity, Childhood|obesity, childhood
294012932|NCT04476160|Insulin Resistance|insulin resistance
294012933|NCT04476160|Insulin Sensitivity|insulin sensitivity
294012948|NCT05160272|Type2 Diabetes|type2 diabetes
294012962|NCT04016155|Diabetes with Diabetic Chronic Kidney Disease (Diagnosis)|diabetes with diabetic chronic kidney disease (diagnosis)
294012963|NCT05448105|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294012980|NCT04165694|Bariatric Surgery Candidate|bariatric surgery candidate
294012981|NCT04165694|Severe Obesity|severe obesity
294013021|NCT05966727|Obesity, Abdominal|obesity, abdominal
294013022|NCT05966727|Diabetes|diabetes
294013023|NCT05966727|Bariatric Surgery Candidate|bariatric surgery candidate
294013045|NCT05928572|Type 2 Diabetes|type 2 diabetes
294013080|NCT03208686|Type2 Diabetes|type2 diabetes
294013101|NCT05208164|Type 2 Diabetes|type 2 diabetes
294013102|NCT05208164|Sleep|sleep
294013103|NCT05208164|Stress|stress
293576051|NCT04707469|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293576087|NCT07271550|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293576088|NCT07271550|Diabetic Foot Disease|diabetic foot disease
293576089|NCT07271550|Behavior|behavior
293576090|NCT07271550|Self Care|self care
293813712|NCT03078049|Diabetes Mellitus Type 2|diabetes mellitus type 2
293813748|NCT05759676|Diabetes Mellitus|diabetes mellitus
293813749|NCT05759676|Coronary Artery Disease|coronary artery disease
293813769|NCT03281486|Dry Mouth|dry mouth
293813770|NCT03281486|Xerostomia|xerostomia
293813771|NCT03281486|Type 2 Diabetics|type 2 diabetics
293813868|NCT03486223|Diabetes Mellitus|diabetes mellitus
293813869|NCT03486223|Endocrine System Diseases|endocrine system diseases
293813870|NCT03486223|Glucose Metabolism Disorders|glucose metabolism disorders
293576091|NCT07271550|Questionnaire and Survey|questionnaire and survey
293813871|NCT03486223|PreDiabetes|prediabetes
293813872|NCT03486223|Obesity|obesity
293813913|NCT03465306|Search MeSH|search mesh
293814005|NCT03493620|Obesity|obesity
293814026|NCT03415568|Hyperlipidemias|hyperlipidemias
293814027|NCT03415568|Triglycerides High|triglycerides high
293814033|NCT02040571|Type 1 Diabetes|type 1 diabetes
293814034|NCT02624609|Hyperglycaemia|hyperglycaemia
293814067|NCT05705388|Obesity|obesity
293814104|NCT05188014|Type 1 Diabetes|type 1 diabetes
293814163|NCT02805972|Obesity|obesity
293814168|NCT01293773|Coronary Artery Disease|coronary artery disease
293814169|NCT01293773|Diabetes Mellitus|diabetes mellitus
293814201|NCT01957930|Ischemic Foot Ulcer|ischemic foot ulcer
294013201|NCT03935854|Obesity|obesity
294013202|NCT03935854|Ketogenic Dieting|ketogenic dieting
294013203|NCT03935854|Metabolic Syndrome|metabolic syndrome
294013204|NCT03935854|Bipolar Disorder|bipolar disorder
294013205|NCT03935854|Schizophrenia|schizophrenia
294013206|NCT03935854|Weight Gain|weight gain
294013207|NCT03935854|Psychotropic Agents Causing Adverse Effects in Therapeutic Use|psychotropic agents causing adverse effects in therapeutic use
294013208|NCT03935854|Brain Metabolic Disorder|brain metabolic disorder
293576214|NCT05000762|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293576215|NCT05000762|Cardiovascular Diseases|cardiovascular diseases
293576220|NCT02530866|Gestational Diabetes|gestational diabetes
293576252|NCT02745470|Diabetes Mellitus|diabetes mellitus
293576268|NCT07064499|Type 2 Diabetes|type 2 diabetes
294013229|NCT06777888|Obesity Prevention|obesity prevention
294013230|NCT06777888|Child Behaviour|child behaviour
294013231|NCT06777888|Health Behaviour Change|health behaviour change
294013232|NCT06777888|Obesity and Overweight|obesity and overweight
294013233|NCT06777888|Physical Activity|physical activity
294013249|NCT05489159|Sleep Disorder|sleep disorder
294013250|NCT05489159|Insulin Resistance|insulin resistance
294013251|NCT05489159|Gender Dysphoria|gender dysphoria
294013269|NCT06842459|Diabetes|diabetes
294013270|NCT06842459|Older People|older people
293576373|NCT07169422|Diabetic Kidney Disease|diabetic kidney disease
293576374|NCT07169422|Type 2 Diabetes|type 2 diabetes
293576375|NCT07169422|Chronic Kidney Disease|chronic kidney disease
293814294|NCT03311724|Type 2 Diabetes|type 2 diabetes
294013321|NCT05211180|Obesity|obesity
294013326|NCT06565819|Peripheral Artery Disease|peripheral artery disease
294013378|NCT02750826|Breast Carcinoma|breast carcinoma
294013410|NCT06675435|Obesity|obesity
294013411|NCT06675435|Respiratory Insufficiency|respiratory insufficiency
294013412|NCT06675435|Hypoxemic Respiratory Failure|hypoxemic respiratory failure
294013413|NCT06675435|Nitric Oxide|nitric oxide
293576413|NCT06362265|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293576424|NCT04926415|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293576425|NCT04926415|Obesity|obesity
293576475|NCT01065155|Diabetes|diabetes
293576476|NCT01065155|Cardiovascular Disease|cardiovascular disease
293814370|NCT00542334|Nocturnal Hypoglycemia|nocturnal hypoglycemia
293814371|NCT00542334|Type 1 Diabetes|type 1 diabetes
293814380|NCT02837094|Type 1 Diabetes|type 1 diabetes
293814427|NCT01578460|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293814428|NCT01578460|Gestational Diabetes|gestational diabetes
294013447|NCT01073566|Diabetes Mellitus|diabetes mellitus
294013448|NCT05368402|Type 1 Diabetes|type 1 diabetes
294013492|NCT06019559|Obesity|obesity
293576703|NCT05395442|Type2 Diabetes Mellitus|type2 diabetes mellitus
294013538|NCT04016662|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293576753|NCT04767750|Hepatocellular Carcinoma|hepatocellular carcinoma
293576754|NCT04767750|Type 2 Diabetes|type 2 diabetes
293576755|NCT04767750|Cancer|cancer
293576768|NCT05580120|Exercise Program|exercise program
293576769|NCT05580120|Type2diabetes|type2diabetes
293576797|NCT03729479|Type2 Diabetes Mellitus|type2 diabetes mellitus
293576798|NCT03729479|Hypertension|hypertension
293576799|NCT03729479|PreDiabetes|prediabetes
293576800|NCT03729479|Overweight and Obesity|overweight and obesity
293814459|NCT00307411|Metabolic Syndrome|metabolic syndrome
293814486|NCT00841919|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293814488|NCT00006426|Diabetes Mellitus|diabetes mellitus
293814489|NCT00006426|Foot Ulcer|foot ulcer
293814490|NCT00006426|Peripheral Neuropathy|peripheral neuropathy
293814513|NCT01186965|Type 2 Diabetes|type 2 diabetes
293814515|NCT01597531|Type 2 Diabetes|type 2 diabetes
293814516|NCT01597531|Gastric Banding|gastric banding
293814581|NCT00372762|Heart Failure|heart failure
293814632|NCT00138580|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293814651|NCT00318422|Diabetes|diabetes
293814652|NCT00318422|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294013629|NCT04876053|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294013630|NCT04876053|Diet, Healthy|diet, healthy
293576870|NCT00888836|Type 2 Diabetes|type 2 diabetes
293576887|NCT01349387|Type 2 Diabetes|type 2 diabetes
293576936|NCT04406792|Gestational Diabetes|gestational diabetes
293576937|NCT04406792|Type2 Diabetes|type2 diabetes
293576938|NCT05033054|Kidney Disease, Chronic|kidney disease, chronic
293576939|NCT05033054|Diabetes|diabetes
293576967|NCT04501250|Pharmacokinetics|pharmacokinetics
293576968|NCT04501250|Bioequivalence|bioequivalence
293576972|NCT04642222|Pediatric Obesity|pediatric obesity
293577003|NCT02648685|Diabetes, Type 2|diabetes, type 2
293814766|NCT05098301|Diabetes|diabetes
293577128|NCT06558422|Insulin Resistance|insulin resistance
294013676|NCT05902156|Mobile Health|mobile health
293814810|NCT02013739|Chronic Heart Failure|chronic heart failure
293814844|NCT02378259|Obesity|obesity
293814845|NCT02378259|Diabetes|diabetes
293814846|NCT02378259|Hypertension|hypertension
293814847|NCT02378259|Steatohepatitis|steatohepatitis
293814848|NCT02378259|Inflammation|inflammation
293814849|NCT01007266|Obesity|obesity
293814850|NCT01007266|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293814851|NCT01007266|Abnormal Glucose Metabolism|abnormal glucose metabolism
293814852|NCT01007266|Type 2 Diabetes|type 2 diabetes
294013677|NCT05902156|Type 2 Diabetes|type 2 diabetes
294013678|NCT05902156|Patient Activation|patient activation
294013679|NCT05902156|Self-Management|self-management
294013680|NCT05902156|Decision Support System|decision support system
294013681|NCT05902156|Nursing|nursing
294013682|NCT05902156|Randomized Controlled Trial|randomized controlled trial
293814875|NCT00272012|Diabetes Mellitus Type 2|diabetes mellitus type 2
293577129|NCT06558422|Hyperinsulinemia|hyperinsulinemia
293577130|NCT06558422|Metabolic Dysfunction Associated Steatotic Liver Disease|metabolic dysfunction associated steatotic liver disease
293577131|NCT06558422|Non-Alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
293577132|NCT06558422|Prediabetic State|prediabetic state
293577133|NCT06558422|Obesity|obesity
293577134|NCT06484114|Obesity|obesity
293577135|NCT06484114|Weight Change Trajectory|weight change trajectory
293577136|NCT06484114|Weight Change, Body|weight change, body
293577142|NCT05360056|Type 2 Diabetes|type 2 diabetes
293577175|NCT06200467|Overweight|overweight
293577176|NCT06200467|Obesity|obesity
293577266|NCT07271160|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293577267|NCT07271160|Neuropathic Pain|neuropathic pain
293577268|NCT07271706|Diabetic|diabetic
293577269|NCT07271706|Laughter Yoga|laughter yoga
293577270|NCT07271706|Comfort|comfort
293577328|NCT05944549|Weight Loss|weight loss
293577345|NCT02159638|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293814885|NCT01558271|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293577346|NCT02159638|Blood Glucose|blood glucose
293577427|NCT03819127|Mild Cognitive Impairment|mild cognitive impairment
293814914|NCT04375371|Obesity|obesity
293814921|NCT04670198|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293814929|NCT02352974|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293577449|NCT00109369|Diabetes Mellitus|diabetes mellitus
293577486|NCT02413762|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293815069|NCT07053319|Type 2 Diabetes|type 2 diabetes
293815078|NCT06804187|Type 2 Diabetes|type 2 diabetes
293815079|NCT06804187|Prediabetes|prediabetes
293577519|NCT01989975|Diabetes Mellitus|diabetes mellitus
293577590|NCT05388643|Gestational Diabetes Mellitus in Pregnancy|gestational diabetes mellitus in pregnancy
293577591|NCT05388643|Pregnancy, High Risk|pregnancy, high risk
293815174|NCT03239288|Healthy|healthy
293815246|NCT05275400|Type 2 Diabetes|type 2 diabetes
293815259|NCT00726778|Healthy|healthy
293815264|NCT02228629|Diabetes|diabetes
293815271|NCT06279234|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293815272|NCT06279234|Obesity|obesity
293815273|NCT06297928|Bariatric Surgery Candidate|bariatric surgery candidate
293815274|NCT06297928|Obesity, Morbid|obesity, morbid
293815275|NCT06297928|Obesity, Metabolically Benign|obesity, metabolically benign
293577667|NCT05552339|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293577668|NCT05552339|Chronic Kidney Disease|chronic kidney disease
293815387|NCT05581862|Overweight and Obesity|overweight and obesity
293815458|NCT04343469|Morbid Obesity|morbid obesity
293577754|NCT07271433|Kidney Transplant|kidney transplant
293628496|NCT07124923|Diabetes Mellitus Type 2|diabetes mellitus type 2
293628499|NCT06934681|Morbid Obesity|morbid obesity
293628500|NCT06934681|Bariatric Surgery|bariatric surgery
293628501|NCT06934681|Telerehabilitation|telerehabilitation
293628551|NCT05833217|Long COVID|long covid
293628552|NCT05833217|Insulin Resistance|insulin resistance
293628553|NCT05833217|Insulin Sensitivity|insulin sensitivity
293577801|NCT07272460|Type 2 Diabetes|type 2 diabetes
293577802|NCT07272460|Overweight (BMI > 25)|overweight (bmi > 25)
294013902|NCT05698875|type1diabetes|type1diabetes
293577849|NCT06370533|Gestational Weight Gain|gestational weight gain
293577850|NCT06370533|Overweight and Obesity|overweight and obesity
293577876|NCT07272057|Lung Cancer|lung cancer
293577892|NCT06067399|Type 2 Diabetes|type 2 diabetes
293815507|NCT06085378|Acute Ischemic Stroke|acute ischemic stroke
293815508|NCT06085378|Type 2 Diabetes|type 2 diabetes
293815538|NCT03060538|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293815539|NCT03060538|Non-Alcoholic Fatty Liver Disease|non-alcoholic fatty liver disease
294013922|NCT05336214|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
294013923|NCT05336214|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294013924|NCT05336214|Continuous Glucose Monitoring|continuous glucose monitoring
294013967|NCT06380868|Diabetes|diabetes
294013986|NCT03819153|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293577938|NCT05748990|Schizophrenia|schizophrenia
293577939|NCT05748990|Healthy|healthy
293577995|NCT04598893|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293578008|NCT02290184|Type2 Diabetes|type2 diabetes
293815594|NCT02482506|Breast Cancer|breast cancer
293578098|NCT06032221|Foot Ulcer, Diabetic|foot ulcer, diabetic
293815624|NCT00687466|Cystic Fibrosis|cystic fibrosis
293815625|NCT00687466|Glucose Intolerance|glucose intolerance
293815643|NCT00696722|Type 2 Diabetes Mellitus Related Endothelial Dysfunction|type 2 diabetes mellitus related endothelial dysfunction
293815655|NCT03546062|Diabetes Mellitus|diabetes mellitus
293815656|NCT03546062|Heart Failure|heart failure
293578118|NCT06445725|Type 2 Diabetes|type 2 diabetes
293578156|NCT07096739|GLP-1 Concentration|glp-1 concentration
293815732|NCT00622284|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
294014123|NCT01705899|Type 1 Diabetes|type 1 diabetes
293815780|NCT01552694|Inflammation|inflammation
293815781|NCT01552694|Macrophage Infiltration|macrophage infiltration
293815782|NCT01552694|Cardiovascular Disease|cardiovascular disease
293815803|NCT03338010|Type 2 Diabetes|type 2 diabetes
293578241|NCT07141940|Diabetes (Insulin-requiring, Type 1 or Type 2)|diabetes (insulin-requiring, type 1 or type 2)
293578242|NCT07141940|Insomnia Type; Sleep Disorder|insomnia type; sleep disorder
293578243|NCT07141940|Fasting Plasma Glucose|fasting plasma glucose
293815954|NCT07014709|IPMN|ipmn
293815955|NCT07014709|IPMN, Pancreatic|ipmn, pancreatic
293815956|NCT07014709|GLP-1|glp-1
293815957|NCT07014709|Intraductal Papillary Mucinous Neoplasm of Pancreas|intraductal papillary mucinous neoplasm of pancreas
293815958|NCT07014709|Glucagon-Like Peptide-1 Receptor Agonists|glucagon-like peptide-1 receptor agonists
293815981|NCT06729242|Diabetes Mellitus, Type I|diabetes mellitus, type i
293815982|NCT06729242|Menstruation|menstruation
293816028|NCT06618027|Type 1 Diabetes (T1D)|type 1 diabetes (t1d)
293578322|NCT00209482|Obesity|obesity
293578362|NCT03201107|Fall Due to Loss of Equilibrium|fall due to loss of equilibrium
293578406|NCT01001104|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293578407|NCT03545841|Type1diabetes|type1diabetes
293578430|NCT01724190|Type 1 Diabetes|type 1 diabetes
293816078|NCT01215994|Diabetes Mellitus|diabetes mellitus
293816079|NCT01215994|Diabetic Nephropathy|diabetic nephropathy
293816101|NCT01749345|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293816114|NCT02557620|Diabetes|diabetes
293816115|NCT02557620|Healthy|healthy
293816119|NCT02076880|Severe Obesity|severe obesity
293816120|NCT02076880|Type 2 Diabetes|type 2 diabetes
293816159|NCT04980040|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293816163|NCT01581814|Polycystic Ovary Syndrome|polycystic ovary syndrome
293816245|NCT02084654|Pre Diabetes|pre diabetes
293816246|NCT02084654|Insulin Resistance|insulin resistance
293816249|NCT00707720|Obesity|obesity
293816268|NCT03776552|Obesity|obesity
293578539|NCT04493177|Gestational Diabetes|gestational diabetes
293578540|NCT04493177|Overweight and Obesity|overweight and obesity
293578542|NCT00005769|Menopause|menopause
293578573|NCT01667614|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293578574|NCT01667614|Diabetic Nephropathy|diabetic nephropathy
293578575|NCT01667614|Essential Hypertension|essential hypertension
293578582|NCT04623151|Diabetic Foot|diabetic foot
293578583|NCT04623151|Health Behavior|health behavior
293578584|NCT04623151|Foot Diseases|foot diseases
293578590|NCT04558827|Type2 Diabetes|type2 diabetes
293578692|NCT06305286|Diabetes Mellitus|diabetes mellitus
293578714|NCT02721888|Type 2 Diabetes|type 2 diabetes
293578780|NCT05031221|Yoga|yoga
293578781|NCT05031221|Obesity|obesity
293578782|NCT05031221|Weight Loss|weight loss
293578868|NCT03890432|Critical Illness|critical illness
293578869|NCT03890432|Energy Supply; Deficiency, Severe|energy supply; deficiency, severe
293578870|NCT03890432|Protein Deficiency|protein deficiency
293578871|NCT03890432|Hypoglycemia|hypoglycemia
293578872|NCT03890432|Hyperglycemia|hyperglycemia
293816437|NCT02478775|Obesity|obesity
293816438|NCT02478775|Fertility|fertility
293816473|NCT03617185|Polyneuropathies|polyneuropathies
293816474|NCT03617185|Obesity|obesity
293816475|NCT03617185|Bariatric Surgery Candidate|bariatric surgery candidate
294014282|NCT05662657|Type 1 Diabetes|type 1 diabetes
293578881|NCT06645834|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293578922|NCT06254274|T2DM (Type 2 Diabetes Mellitus)|t2dm (type 2 diabetes mellitus)
293578951|NCT07121621|Attention Deficit Hyperactivity Disorder (ADHD)|attention deficit hyperactivity disorder (adhd)
293578952|NCT07121621|Obesity (Body Mass Index &Amp;Amp;gt;30 kg/m2)|obesity (body mass index &amp;amp;gt;30 kg/m2)
293578953|NCT07121621|Methylphenidate|methylphenidate
293578954|NCT07121621|Obesity &Amp; Overweight|obesity &amp; overweight
293816524|NCT00549874|Type 2 Diabetes|type 2 diabetes
293816529|NCT01781754|Diabetes|diabetes
293579001|NCT07124208|Type 2 Diabetes|type 2 diabetes
293579007|NCT07130370|Type 2 Diabetes (T2DM)|type 2 diabetes (t2dm)
293816550|NCT06424574|Motivational Interviewing|motivational interviewing
293816551|NCT06424574|Type 1 Diabetes|type 1 diabetes
293816552|NCT06424574|Hypoglycemia|hypoglycemia
293816553|NCT06424574|Fatigue|fatigue
293816554|NCT06424574|Self-Compassion|self-compassion
294014317|NCT06516705|Type2diabetes|type2diabetes
294014318|NCT06516705|Hypoglycemia|hypoglycemia
293579099|NCT06585462|Cardiometabolic Disease|cardiometabolic disease
293628584|NCT00416741|Metabolic Syndrome|metabolic syndrome
293628588|NCT04754464|Type 2 Diabetes|type 2 diabetes
293628589|NCT04754464|Metabolic Syndrome|metabolic syndrome
293628590|NCT04754464|Obesity, Abdominal|obesity, abdominal
293628591|NCT04754464|Obesity, Visceral|obesity, visceral
293579114|NCT06614374|Cognitive Decline|cognitive decline
293579115|NCT06614374|Sleep|sleep
293579116|NCT06614374|Bone Mineral Density|bone mineral density
293579144|NCT03549754|Type 2 Diabetes|type 2 diabetes
293579145|NCT03549754|Hypertension|hypertension
293579146|NCT03549754|Chronic Kidney Disease|chronic kidney disease
293579147|NCT03549754|Heart Failure|heart failure
293579231|NCT01481779|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293816744|NCT05076292|Type 1 Diabetes|type 1 diabetes
293816745|NCT05076292|Hypoglycemia|hypoglycemia
293816759|NCT02465515|Diabetes Mellitus|diabetes mellitus
293816810|NCT01323283|Lifestyle-related Condition|lifestyle-related condition
293816811|NCT01323283|Overweight and Obesity|overweight and obesity
293816812|NCT01323283|Essential Fatty Acid Deficiency|essential fatty acid deficiency
293816823|NCT05593926|Pre-diabetes|pre-diabetes
293579458|NCT04046471|Physical Disability|physical disability
293579504|NCT06668090|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293579505|NCT06668090|Insulin Resistance|insulin resistance
293579506|NCT06668090|Bone Diseases, Metabolic|bone diseases, metabolic
293579507|NCT06668090|Osteoporosis, Osteopenia|osteoporosis, osteopenia
293579508|NCT06668090|Musculoskeletal Diseases|musculoskeletal diseases
293579509|NCT06668090|Metabolic Disease|metabolic disease
293579510|NCT06668090|Glucose Metabolism Disorders|glucose metabolism disorders
293579526|NCT07131384|Males|males
293579527|NCT07131384|Females|females
293579528|NCT07131384|Sedentary|sedentary
293579529|NCT07131384|Metformin|metformin
293579530|NCT07131384|Prediabetes|prediabetes
293629168|NCT01378117|Type 2 Diabetes Mellitus|type 2 diabetes mellitus
293629169|NCT01378117|Hospitalization|hospitalization
293629170|NCT01378117|Hyperglycemia|hyperglycemia
293816844|NCT05541120|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293579600|NCT06592261|Insulin Resistance|insulin resistance
293579601|NCT06592261|Hyperinsulinemia|hyperinsulinemia
293579602|NCT06592261|Obesity|obesity
293579603|NCT06592261|Healthy|healthy
293816872|NCT02320110|Overweight|overweight
293816873|NCT02320110|Obesity|obesity
293816874|NCT02320110|Thinness|thinness
293579733|NCT06789263|Prediabetes|prediabetes
293579734|NCT06789263|Normoglycemic|normoglycemic
293629202|NCT01459809|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293629215|NCT02832414|Sleep Apnea, Obstructive|sleep apnea, obstructive
293629216|NCT02832414|Obesity|obesity
293629227|NCT01368614|Obesity Hypoventilation Syndrome|obesity hypoventilation syndrome
293579745|NCT07079189|Diabetes Mellitus (Type 2)|diabetes mellitus (type 2)
293579794|NCT07087795|Diabetes Mellitus, Type 1|diabetes mellitus, type 1
293817017|NCT01752127|Angioplasty, Balloon, Coronary|angioplasty, balloon, coronary
293817018|NCT00971594|Obesity|obesity
293817019|NCT00971594|Glucose Intolerance|glucose intolerance
293817020|NCT00971594|Exercise Capacity|exercise capacity
293817040|NCT05789810|Pain|pain
293817041|NCT05789810|Fear|fear
293817047|NCT04329871|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293579904|NCT07103460|Type 2 Diabetes Mellitus (T2DM)|type 2 diabetes mellitus (t2dm)
293579905|NCT07103460|Pulmonary Infections|pulmonary infections
293579906|NCT07103460|Pneumonia|pneumonia
293817103|NCT05076487|Obesity|obesity
293817104|NCT05076487|Food Insecurity|food insecurity
293817107|NCT01606007|Type 2 Diabetes|type 2 diabetes
293817142|NCT02325960|Type 2 Diabetes|type 2 diabetes
293817165|NCT02370745|Sarcopenia|sarcopenia
293580026|NCT07114822|Diabetes Mellitus Type 2|diabetes mellitus type 2
294014406|NCT04805970|Covid19|covid19
294014407|NCT04805970|Diabetes|diabetes
294014421|NCT05776563|Diabetes Mellitus, Type 2|diabetes mellitus, type 2
293817229|NCT00913497|Type 1 Diabetes Mellitus|type 1 diabetes mellitus
293817230|NCT03147261|Pediatric Obesity|pediatric obesity
293817242|NCT06405373|Diabetes type1|diabetes type1
